ID Race,Race,ID State,State,ID Year,Year,Household Income by Race,Household Income by Race Moe,Slug State
3,Native American,04000US17,Illinois,2016,2016,38894,11384,illinois
3,Native American,04000US18,Indiana,2016,2016,41056,13037,indiana
3,Native American,04000US19,Iowa,2016,2016,33950,9520,iowa
3,Native American,04000US20,Kansas,2016,2016,33816,4174,kansas
3,Native American,04000US21,Kentucky,2016,2016,44286,29325,kentucky
3,Native American,04000US22,Louisiana,2016,2016,43092,12128,louisiana
3,Native American,04000US23,Maine,2016,2016,28381,11883,maine
3,Native American,04000US24,Maryland,2016,2016,73580,20657,maryland
3,Native American,04000US25,Massachusetts,2016,2016,41875,13600,massachusetts
3,Native American,04000US26,Michigan,2016,2016,39775,4701,michigan
3,Native American,04000US27,Minnesota,2016,2016,37034,5365,minnesota
3,Native American,04000US28,Mississippi,2016,2016,25536,10443,mississippi
3,Native American,04000US29,Missouri,2016,2016,30722,7953,missouri
3,Native American,04000US30,Montana,2016,2016,36770,3790,montana
3,Native American,04000US31,Nebraska,2016,2016,44152,5104,nebraska
3,Native American,04000US32,Nevada,2016,2016,35139,4115,nevada
3,Native American,04000US34,New Jersey,2016,2016,41846,17493,new-jersey
3,Native American,04000US35,New Mexico,2016,2016,33538,2948,new-mexico
3,Native American,04000US36,New York,2016,2016,41145,5238,new-york
3,Native American,04000US37,North Carolina,2016,2016,38002,3681,north-carolina
3,Native American,04000US38,North Dakota,2016,2016,33478,8168,north-dakota
3,Native American,04000US39,Ohio,2016,2016,31661,6144,ohio
3,Native American,04000US40,Oklahoma,2016,2016,40470,1399,oklahoma
3,Native American,04000US41,Oregon,2016,2016,38436,4937,oregon
3,Native American,04000US42,Pennsylvania,2016,2016,28441,10474,pennsylvania
3,Native American,04000US44,Rhode Island,2016,2016,33186,25122,rhode-island
3,Native American,04000US45,South Carolina,2016,2016,42097,7111,south-carolina
3,Native American,04000US46,South Dakota,2016,2016,20001,2953,south-dakota
3,Native American,04000US47,Tennessee,2016,2016,49676,13610,tennessee
3,Native American,04000US48,Texas,2016,2016,51222,5879,texas
3,Native American,04000US49,Utah,2016,2016,37152,5958,utah
3,Native American,04000US51,Virginia,2016,2016,54283,17698,virginia
3,Native American,04000US53,Washington,2016,2016,45275,3475,washington
3,Native American,04000US54,West Virginia,2016,2016,18406,10029,west-virginia
3,Native American,04000US55,Wisconsin,2016,2016,39687,3183,wisconsin
3,Native American,04000US56,Wyoming,2016,2016,40414,5420,wyoming
3,Native American,04000US72,Puerto Rico,2016,2016,22917,8995,puerto-rico
4,Asian,04000US01,Alabama,2016,2016,61413,8063,alabama
4,Asian,04000US02,Alaska,2016,2016,79048,11411,alaska
4,Asian,04000US04,Arizona,2016,2016,69816,3458,arizona
4,Asian,04000US05,Arkansas,2016,2016,63539,11713,arkansas
4,Asian,04000US06,California,2016,2016,86647,1127,california
4,Asian,04000US08,Colorado,2016,2016,70370,5253,colorado
4,Asian,04000US09,Connecticut,2016,2016,89946,7513,connecticut
4,Asian,04000US10,Delaware,2016,2016,84307,10585,delaware
4,Asian,04000US11,District of Columbia,2016,2016,99385,11697,district-of-columbia
4,Asian,04000US12,Florida,2016,2016,67059,2747,florida
4,Asian,04000US13,Georgia,2016,2016,75632,5167,georgia
4,Asian,04000US15,Hawaii,2016,2016,78800,2604,hawaii
4,Asian,04000US16,Idaho,2016,2016,37478,6527,idaho
4,Asian,04000US17,Illinois,2016,2016,85423,3981,illinois
4,Asian,04000US18,Indiana,2016,2016,51547,5372,indiana
4,Asian,04000US19,Iowa,2016,2016,53565,4061,iowa
4,Asian,04000US20,Kansas,2016,2016,62615,9913,kansas
4,Asian,04000US21,Kentucky,2016,2016,60260,5474,kentucky
4,Asian,04000US22,Louisiana,2016,2016,53931,9878,louisiana
4,Asian,04000US23,Maine,2016,2016,55985,11823,maine
4,Asian,04000US24,Maryland,2016,2016,97900,3968,maryland
4,Asian,04000US25,Massachusetts,2016,2016,89425,5749,massachusetts
4,Asian,04000US26,Michigan,2016,2016,78974,4085,michigan
4,Asian,04000US27,Minnesota,2016,2016,70853,3122,minnesota
4,Asian,04000US28,Mississippi,2016,2016,55428,6562,mississippi
4,Asian,04000US29,Missouri,2016,2016,62465,6268,missouri
4,Asian,04000US30,Montana,2016,2016,37328,14722,montana
4,Asian,04000US31,Nebraska,2016,2016,51717,9442,nebraska
4,Asian,04000US32,Nevada,2016,2016,65574,2690,nevada
4,Asian,04000US33,New Hampshire,2016,2016,67233,18543,new-hampshire
4,Asian,04000US34,New Jersey,2016,2016,109058,4292,new-jersey
4,Asian,04000US35,New Mexico,2016,2016,59508,8280,new-mexico
4,Asian,04000US36,New York,2016,2016,68453,2209,new-york
4,Asian,04000US37,North Carolina,2016,2016,80381,3776,north-carolina
4,Asian,04000US38,North Dakota,2016,2016,59429,25192,north-dakota
4,Asian,04000US39,Ohio,2016,2016,70866,6515,ohio
4,Asian,04000US40,Oklahoma,2016,2016,56684,6874,oklahoma
4,Asian,04000US41,Oregon,2016,2016,72282,5654,oregon
4,Asian,04000US42,Pennsylvania,2016,2016,70086,4773,pennsylvania
4,Asian,04000US44,Rhode Island,2016,2016,83610,6758,rhode-island
4,Asian,04000US45,South Carolina,2016,2016,63241,10437,south-carolina
4,Asian,04000US46,South Dakota,2016,2016,41150,22298,south-dakota
4,Asian,04000US47,Tennessee,2016,2016,69497,4241,tennessee
4,Asian,04000US48,Texas,2016,2016,82081,1812,texas
4,Asian,04000US49,Utah,2016,2016,71077,4180,utah
4,Asian,04000US50,Vermont,2016,2016,58750,33685,vermont
4,Asian,04000US51,Virginia,2016,2016,97343,4639,virginia
4,Asian,04000US53,Washington,2016,2016,85114,2557,washington
4,Asian,04000US54,West Virginia,2016,2016,60071,8909,west-virginia
4,Asian,04000US55,Wisconsin,2016,2016,68327,5549,wisconsin
4,Asian,04000US56,Wyoming,2016,2016,80229,30325,wyoming
4,Asian,04000US72,Puerto Rico,2016,2016,33385,16962,puerto-rico
5,Pacific Islander,04000US01,Alabama,2016,2016,26320,1045,alabama
5,Pacific Islander,04000US02,Alaska,2016,2016,63465,33118,alaska
5,Pacific Islander,04000US04,Arizona,2016,2016,54875,16841,arizona
5,Pacific Islander,04000US05,Arkansas,2016,2016,28882,19555,arkansas
5,Pacific Islander,04000US06,California,2016,2016,74278,4623,california
5,Pacific Islander,04000US08,Colorado,2016,2016,42216,12664,colorado
5,Pacific Islander,04000US12,Florida,2016,2016,47226,18237,florida
5,Pacific Islander,04000US15,Hawaii,2016,2016,54920,6697,hawaii
5,Pacific Islander,04000US16,Idaho,2016,2016,43984,40364,idaho
5,Pacific Islander,04000US18,Indiana,2016,2016,47262,29005,indiana
5,Pacific Islander,04000US20,Kansas,2016,2016,44639,9042,kansas
5,Pacific Islander,04000US22,Louisiana,2016,2016,88212,2850,louisiana
5,Pacific Islander,04000US25,Massachusetts,2016,2016,59989,14037,massachusetts
5,Pacific Islander,04000US27,Minnesota,2016,2016,101411,65675,minnesota
5,Pacific Islander,04000US28,Mississippi,2016,2016,48405,13596,mississippi
5,Pacific Islander,04000US29,Missouri,2016,2016,35161,20208,missouri
5,Pacific Islander,04000US32,Nevada,2016,2016,48231,4859,nevada
5,Pacific Islander,04000US36,New York,2016,2016,57994,12660,new-york
5,Pacific Islander,04000US37,North Carolina,2016,2016,52963,30987,north-carolina
5,Pacific Islander,04000US39,Ohio,2016,2016,60373,35368,ohio
5,Pacific Islander,04000US41,Oregon,2016,2016,54418,25074,oregon
5,Pacific Islander,04000US42,Pennsylvania,2016,2016,80625,52878,pennsylvania
5,Pacific Islander,04000US44,Rhode Island,2016,2016,49393,48264,rhode-island
5,Pacific Islander,04000US48,Texas,2016,2016,48414,2852,texas
5,Pacific Islander,04000US49,Utah,2016,2016,56625,23091,utah
5,Pacific Islander,04000US51,Virginia,2016,2016,60984,22079,virginia
5,Pacific Islander,04000US53,Washington,2016,2016,56756,11797,washington
5,Pacific Islander,04000US55,Wisconsin,2016,2016,25877,9786,wisconsin
6,Other,04000US01,Alabama,2016,2016,39464,9214,alabama
6,Other,04000US02,Alaska,2016,2016,76260,24177,alaska
6,Other,04000US04,Arizona,2016,2016,41354,1127,arizona
6,Other,04000US05,Arkansas,2016,2016,36670,6059,arkansas
6,Other,04000US06,California,2016,2016,50026,675,california
6,Other,04000US08,Colorado,2016,2016,48463,3752,colorado
6,Other,04000US09,Connecticut,2016,2016,42463,4017,connecticut
6,Other,04000US10,Delaware,2016,2016,35409,32475,delaware
6,Other,04000US11,District of Columbia,2016,2016,49897,8951,district-of-columbia
6,Other,04000US12,Florida,2016,2016,41865,1679,florida
6,Other,04000US13,Georgia,2016,2016,41354,3348,georgia
6,Other,04000US15,Hawaii,2016,2016,49929,18458,hawaii
6,Other,04000US16,Idaho,2016,2016,46482,8167,idaho
6,Other,04000US17,Illinois,2016,2016,47588,2300,illinois
6,Other,04000US18,Indiana,2016,2016,39990,2747,indiana
6,Other,04000US19,Iowa,2016,2016,40413,7604,iowa
6,Other,04000US20,Kansas,2016,2016,44585,4364,kansas
6,Other,04000US21,Kentucky,2016,2016,37094,5479,kentucky
6,Other,04000US22,Louisiana,2016,2016,37200,2093,louisiana
6,Other,04000US24,Maryland,2016,2016,62659,5218,maryland
6,Other,04000US25,Massachusetts,2016,2016,41832,2665,massachusetts
6,Other,04000US26,Michigan,2016,2016,39790,3964,michigan
6,Other,04000US27,Minnesota,2016,2016,48716,6108,minnesota
6,Other,04000US28,Mississippi,2016,2016,39160,11874,mississippi
6,Other,04000US29,Missouri,2016,2016,38411,8320,missouri
6,Other,04000US30,Montana,2016,2016,29308,6896,montana
6,Other,04000US31,Nebraska,2016,2016,40893,6016,nebraska
6,Other,04000US32,Nevada,2016,2016,40667,2195,nevada
6,Other,04000US33,New Hampshire,2016,2016,85396,10895,new-hampshire
6,Other,04000US34,New Jersey,2016,2016,46230,1681,new-jersey
6,Other,04000US35,New Mexico,2016,2016,35148,2191,new-mexico
6,Other,04000US36,New York,2016,2016,38417,1210,new-york
6,Other,04000US37,North Carolina,2016,2016,37002,2394,north-carolina
6,Other,04000US38,North Dakota,2016,2016,58675,39669,north-dakota
6,Other,04000US39,Ohio,2016,2016,34021,3904,ohio
6,Other,04000US40,Oklahoma,2016,2016,39664,2736,oklahoma
6,Other,04000US41,Oregon,2016,2016,50739,4292,oregon
6,Other,04000US42,Pennsylvania,2016,2016,34255,2254,pennsylvania
6,Other,04000US44,Rhode Island,2016,2016,35279,8326,rhode-island
6,Other,04000US45,South Carolina,2016,2016,38582,4054,south-carolina
6,Other,04000US46,South Dakota,2016,2016,48216,9374,south-dakota
6,Other,04000US47,Tennessee,2016,2016,40564,3738,tennessee
6,Other,04000US48,Texas,2016,2016,42451,1103,texas
6,Other,04000US49,Utah,2016,2016,45975,3420,utah
6,Other,04000US50,Vermont,2016,2016,68561,29195,vermont
6,Other,04000US51,Virginia,2016,2016,52113,4291,virginia
6,Other,04000US53,Washington,2016,2016,50701,2309,washington
6,Other,04000US54,West Virginia,2016,2016,30750,27675,west-virginia
6,Other,04000US55,Wisconsin,2016,2016,41046,7743,wisconsin
6,Other,04000US56,Wyoming,2016,2016,24373,21564,wyoming
6,Other,04000US72,Puerto Rico,2016,2016,16866,772,puerto-rico
7,Two Or More,04000US01,Alabama,2016,2016,44843,9066,alabama
7,Two Or More,04000US02,Alaska,2016,2016,62811,4913,alaska
7,Two Or More,04000US04,Arizona,2016,2016,51405,5108,arizona
7,Two Or More,04000US05,Arkansas,2016,2016,36441,6157,arkansas
7,Two Or More,04000US06,California,2016,2016,68734,3116,california
7,Two Or More,04000US08,Colorado,2016,2016,58131,4585,colorado
7,Two Or More,04000US09,Connecticut,2016,2016,53715,8291,connecticut
7,Two Or More,04000US10,Delaware,2016,2016,40099,17311,delaware
7,Two Or More,04000US11,District of Columbia,2016,2016,81848,20039,district-of-columbia
7,Two Or More,04000US12,Florida,2016,2016,47221,2070,florida
7,Two Or More,04000US13,Georgia,2016,2016,57396,5011,georgia
7,Two Or More,04000US15,Hawaii,2016,2016,79175,5015,hawaii
7,Two Or More,04000US16,Idaho,2016,2016,41390,5833,idaho
7,Two Or More,04000US17,Illinois,2016,2016,49928,3470,illinois
7,Two Or More,04000US18,Indiana,2016,2016,35280,3012,indiana
7,Two Or More,04000US19,Iowa,2016,2016,45127,11209,iowa
7,Two Or More,04000US20,Kansas,2016,2016,51753,3856,kansas
7,Two Or More,04000US21,Kentucky,2016,2016,34444,5032,kentucky
7,Two Or More,04000US22,Louisiana,2016,2016,42033,5963,louisiana
7,Two Or More,04000US23,Maine,2016,2016,34917,9229,maine
7,Two Or More,04000US24,Maryland,2016,2016,71550,6714,maryland
7,Two Or More,04000US25,Massachusetts,2016,2016,65442,8169,massachusetts
7,Two Or More,04000US26,Michigan,2016,2016,43910,4149,michigan
7,Two Or More,04000US27,Minnesota,2016,2016,58894,4042,minnesota
7,Two Or More,04000US28,Mississippi,2016,2016,36920,3782,mississippi
7,Two Or More,04000US29,Missouri,2016,2016,39521,3864,missouri
7,Two Or More,04000US30,Montana,2016,2016,37476,3600,montana
7,Two Or More,04000US31,Nebraska,2016,2016,41169,8813,nebraska
7,Two Or More,04000US32,Nevada,2016,2016,55308,5937,nevada
7,Two Or More,04000US33,New Hampshire,2016,2016,41741,10457,new-hampshire
7,Two Or More,04000US34,New Jersey,2016,2016,61530,6197,new-jersey
7,Two Or More,04000US35,New Mexico,2016,2016,51967,4954,new-mexico
7,Two Or More,04000US36,New York,2016,2016,52216,3246,new-york
7,Two Or More,04000US37,North Carolina,2016,2016,44049,5361,north-carolina
7,Two Or More,04000US38,North Dakota,2016,2016,42230,12158,north-dakota
7,Two Or More,04000US39,Ohio,2016,2016,37007,2961,ohio
7,Two Or More,04000US40,Oklahoma,2016,2016,44650,2568,oklahoma
7,Two Or More,04000US41,Oregon,2016,2016,50313,3604,oregon
7,Two Or More,04000US42,Pennsylvania,2016,2016,45596,3277,pennsylvania
7,Two Or More,04000US44,Rhode Island,2016,2016,34831,8838,rhode-island
7,Two Or More,04000US45,South Carolina,2016,2016,46965,4552,south-carolina
7,Two Or More,04000US46,South Dakota,2016,2016,35101,13068,south-dakota
7,Two Or More,04000US47,Tennessee,2016,2016,37618,4645,tennessee
7,Two Or More,04000US48,Texas,2016,2016,54398,1955,texas
7,Two Or More,04000US49,Utah,2016,2016,58684,5304,utah
7,Two Or More,04000US50,Vermont,2016,2016,20060,14030,vermont
7,Two Or More,04000US51,Virginia,2016,2016,62132,6945,virginia
7,Two Or More,04000US53,Washington,2016,2016,55565,3796,washington
7,Two Or More,04000US54,West Virginia,2016,2016,34882,8306,west-virginia
7,Two Or More,04000US55,Wisconsin,2016,2016,45354,7143,wisconsin
7,Two Or More,04000US56,Wyoming,2016,2016,63712,15265,wyoming
7,Two Or More,04000US72,Puerto Rico,2016,2016,20141,1865,puerto-rico
8,White Non-Hispanic,04000US01,Alabama,2016,2016,52312,630,alabama
8,White Non-Hispanic,04000US02,Alaska,2016,2016,83106,2124,alaska
8,White Non-Hispanic,04000US04,Arizona,2016,2016,59495,789,arizona
8,White Non-Hispanic,04000US05,Arkansas,2016,2016,48523,864,arkansas
8,White Non-Hispanic,04000US06,California,2016,2016,79353,587,california
8,White Non-Hispanic,04000US08,Colorado,2016,2016,71406,623,colorado
8,White Non-Hispanic,04000US09,Connecticut,2016,2016,84030,1309,connecticut
8,White Non-Hispanic,04000US10,Delaware,2016,2016,68591,1908,delaware
8,White Non-Hispanic,04000US11,District of Columbia,2016,2016,127369,7679,district-of-columbia
8,White Non-Hispanic,04000US12,Florida,2016,2016,55877,444,florida
8,White Non-Hispanic,04000US13,Georgia,2016,2016,62023,674,georgia
8,White Non-Hispanic,04000US15,Hawaii,2016,2016,75265,3980,hawaii
8,White Non-Hispanic,04000US16,Idaho,2016,2016,53751,1342,idaho
8,White Non-Hispanic,04000US17,Illinois,2016,2016,68083,709,illinois
8,White Non-Hispanic,04000US18,Indiana,2016,2016,55786,522,indiana
8,White Non-Hispanic,04000US19,Iowa,2016,2016,58389,922,iowa
8,White Non-Hispanic,04000US20,Kansas,2016,2016,58411,924,kansas
8,White Non-Hispanic,04000US21,Kentucky,2016,2016,48770,725,kentucky
8,White Non-Hispanic,04000US22,Louisiana,2016,2016,55820,912,louisiana
8,White Non-Hispanic,04000US23,Maine,2016,2016,53754,1512,maine
8,White Non-Hispanic,04000US24,Maryland,2016,2016,88633,1146,maryland
8,White Non-Hispanic,04000US25,Massachusetts,2016,2016,82029,795,massachusetts
8,White Non-Hispanic,04000US26,Michigan,2016,2016,56840,441,michigan
8,White Non-Hispanic,04000US27,Minnesota,2016,2016,68687,681,minnesota
8,White Non-Hispanic,04000US28,Mississippi,2016,2016,51974,920,mississippi
8,White Non-Hispanic,04000US29,Missouri,2016,2016,55092,567,missouri
8,White Non-Hispanic,04000US30,Montana,2016,2016,51472,1165,montana
8,White Non-Hispanic,04000US31,Nebraska,2016,2016,60045,925,nebraska
8,White Non-Hispanic,04000US32,Nevada,2016,2016,61165,1026,nevada
8,White Non-Hispanic,04000US33,New Hampshire,2016,2016,71718,1410,new-hampshire
8,White Non-Hispanic,04000US34,New Jersey,2016,2016,86361,992,new-jersey
8,White Non-Hispanic,04000US35,New Mexico,2016,2016,57069,1874,new-mexico
8,White Non-Hispanic,04000US36,New York,2016,2016,72721,696,new-york
8,White Non-Hispanic,04000US37,North Carolina,2016,2016,56669,575,north-carolina
8,White Non-Hispanic,04000US38,North Dakota,2016,2016,64084,1891,north-dakota
8,White Non-Hispanic,04000US39,Ohio,2016,2016,56766,339,ohio
8,White Non-Hispanic,04000US40,Oklahoma,2016,2016,53436,685,oklahoma
8,White Non-Hispanic,04000US41,Oregon,2016,2016,59521,904,oregon
8,White Non-Hispanic,04000US42,Pennsylvania,2016,2016,61229,344,pennsylvania
8,White Non-Hispanic,04000US44,Rhode Island,2016,2016,65485,1740,rhode-island
8,White Non-Hispanic,04000US45,South Carolina,2016,2016,57397,777,south-carolina
8,White Non-Hispanic,04000US46,South Dakota,2016,2016,57272,1273,south-dakota
8,White Non-Hispanic,04000US47,Tennessee,2016,2016,51794,519,tennessee
8,White Non-Hispanic,04000US48,Texas,2016,2016,70131,509,texas
8,White Non-Hispanic,04000US49,Utah,2016,2016,69776,1101,utah
8,White Non-Hispanic,04000US50,Vermont,2016,2016,58864,1783,vermont
8,White Non-Hispanic,04000US51,Virginia,2016,2016,74020,825,virginia
8,White Non-Hispanic,04000US53,Washington,2016,2016,70479,661,washington
8,White Non-Hispanic,04000US54,West Virginia,2016,2016,43849,1183,west-virginia
8,White Non-Hispanic,04000US55,Wisconsin,2016,2016,60087,569,wisconsin
8,White Non-Hispanic,04000US56,Wyoming,2016,2016,60917,2054,wyoming
8,White Non-Hispanic,04000US72,Puerto Rico,2016,2016,31751,5997,puerto-rico
9,Hispanic,04000US01,Alabama,2016,2016,40236,4999,alabama
9,Hispanic,04000US02,Alaska,2016,2016,64200,11210,alaska
9,Hispanic,04000US04,Arizona,2016,2016,43657,1198,arizona
9,Hispanic,04000US05,Arkansas,2016,2016,37186,3819,arkansas
9,Hispanic,04000US06,California,2016,2016,52403,423,california
9,Hispanic,04000US08,Colorado,2016,2016,49201,1815,colorado
9,Hispanic,04000US09,Connecticut,2016,2016,46808,1436,connecticut
9,Hispanic,04000US10,Delaware,2016,2016,47478,7837,delaware
9,Hispanic,04000US11,District of Columbia,2016,2016,64930,4855,district-of-columbia
9,Hispanic,04000US12,Florida,2016,2016,44042,1013,florida
9,Hispanic,04000US13,Georgia,2016,2016,46389,1649,georgia
9,Hispanic,04000US15,Hawaii,2016,2016,62018,5456,hawaii
9,Hispanic,04000US16,Idaho,2016,2016,40802,2721,idaho
9,Hispanic,04000US17,Illinois,2016,2016,51706,821,illinois
9,Hispanic,04000US18,Indiana,2016,2016,41532,1419,indiana
9,Hispanic,04000US19,Iowa,2016,2016,44277,4042,iowa
9,Hispanic,04000US20,Kansas,2016,2016,44297,2228,kansas
9,Hispanic,04000US21,Kentucky,2016,2016,39043,3989,kentucky
9,Hispanic,04000US22,Louisiana,2016,2016,39276,4088,louisiana
9,Hispanic,04000US23,Maine,2016,2016,42314,8060,maine
9,Hispanic,04000US24,Maryland,2016,2016,68332,3470,maryland
9,Hispanic,04000US25,Massachusetts,2016,2016,39742,1726,massachusetts
9,Hispanic,04000US26,Michigan,2016,2016,44339,2507,michigan
9,Hispanic,04000US27,Minnesota,2016,2016,45946,2086,minnesota
9,Hispanic,04000US28,Mississippi,2016,2016,40552,3018,mississippi
9,Hispanic,04000US29,Missouri,2016,2016,43264,3633,missouri
9,Hispanic,04000US30,Montana,2016,2016,33790,13317,montana
9,Hispanic,04000US31,Nebraska,2016,2016,46531,3343,nebraska
9,Hispanic,04000US32,Nevada,2016,2016,45836,1641,nevada
9,Hispanic,04000US33,New Hampshire,2016,2016,52087,7374,new-hampshire
